"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
2008,2,7,4,905,910,1236,1235,"CO",350,"N16632",271,265,235,1,-5,"EWR","AUS",1504,8,28,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,913,920,1002,1015,"MQ",3364,"N662EH",49,55,37,-13,-7,"AUS","DAL",189,2,10,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,920,925,1256,1325,"WN",1576,"N325SW",156,180,144,-29,-5,"AUS","BWI",1342,5,7,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,922,925,1018,1032,"XE",311,"N12195",116,127,102,-14,-3,"AUS","ABQ",619,6,8,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,922,920,1100,1105,"WN",2293,"N306SW",158,165,146,-5,2,"TPA","AUS",928,4,8,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,923,910,1155,1124,"XE",2252,"N14117",212,194,184,31,13,"CLE","AUS",1174,5,23,0,"",0,13,0,18,0,0
2008,2,7,4,924,925,1141,1125,"9E",5744,"88949E",137,120,105,16,-1,"MEM","AUS",559,5,27,0,"",0,0,0,16,0,0
2008,2,7,4,924,925,1025,1025,"AA",421,"N430AA",61,60,38,0,-1,"DFW","AUS",190,5,18,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,929,850,1321,1235,"B6",1263,"N274JB",292,285,261,46,39,"BOS","AUS",1698,3,28,0,"",0,5,0,7,0,34
2008,2,7,4,940,900,1024,945,"WN",1148,"N221WN",44,45,30,39,40,"AUS","HOU",148,3,11,0,"",0,0,0,39,0,0
2008,2,7,4,941,945,1035,1045,"AA",511,"N403AA",54,60,36,-10,-4,"AUS","DFW",190,11,7,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,943,945,1037,1055,"WN",3056,"N223WN",174,190,164,-18,-2,"AUS","SAN",1164,2,8,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,949,945,1440,1435,"WN",1110,"N385SW",171,170,159,5,4,"LAX","AUS",1242,5,7,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,954,955,1219,1235,"AA",368,"N4WLAA",145,160,125,-16,-1,"AUS","ORD",978,11,9,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,958,1000,1059,1057,"CO",1572,"N14629",61,57,41,2,-2,"AUS","IAH",140,7,13,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,959,1000,1044,1057,"CO",441,"N11656",45,57,30,-13,-1,"IAH","AUS",140,4,11,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1000,1000,1124,1135,"WN",1551,"N505SW",144,155,132,-11,0,"AUS","PHX",872,4,8,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1001,1000,1050,1050,"WN",791,"N675AA",49,50,38,0,1,"DAL","AUS",189,3,8,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1005,1010,1054,1100,"MQ",3355,"N650AE",49,50,40,-6,-5,"DAL","AUS",189,3,6,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1023,1030,1214,1221,"XE",532,"N11194",111,111,89,-7,-7,"AUS","MCI",650,10,12,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1023,955,1320,1245,"YV",7345,"N522LR",177,170,137,35,28,"ORD","AUS",978,3,37,0,"",0,35,0,0,0,0
2008,2,7,4,1028,950,1119,1035,"WN",1670,"N314SW",51,45,30,44,38,"HOU","AUS",148,4,17,0,"",0,33,0,6,0,5
2008,2,7,4,1034,1040,1134,1140,"AA",1477,"N585AA",60,60,40,-6,-6,"DFW","AUS",190,3,17,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1037,1007,1216,1148,"EV",4179,"N755EV",159,161,135,28,30,"ATL","AUS",813,3,21,0,"",0,15,0,0,0,13
2008,2,7,4,1044,1050,1147,1150,"AA",2024,"N523AA",63,60,36,-3,-6,"AUS","DFW",190,18,9,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1050,1035,1349,1343,"EV",4338,"N925EV",119,128,96,6,15,"AUS","ATL",813,12,11,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1050,1055,1615,1619,"UA",374,"N823UA",205,204,175,-4,-5,"SFO","AUS",1504,4,26,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1055,1055,1144,1150,"WN",3585,"N710SW",49,55,35,-6,0,"AUS","DAL",189,2,12,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1058,1105,1335,1349,"XE",531,"N12195",97,104,79,-14,-7,"ABQ","AUS",619,5,13,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1100,1100,1410,1420,"OH",5580,"N376CA",130,140,113,-10,0,"AUS","CVG",958,2,15,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1100,1040,1423,1401,"US",225,"N164AW",143,141,110,22,20,"PHX","AUS",872,3,30,0,"",0,2,0,2,0,18
2008,2,7,4,1101,1105,1150,1202,"CO",741,"N16647",49,57,28,-12,-4,"IAH","AUS",140,6,15,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1104,1110,1215,1230,"AA",813,"N430AA",191,200,176,-15,-6,"AUS","LAX",1242,5,10,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1107,1115,1226,1229,"F9",215,"N937FR",139,134,121,-3,-8,"AUS","DEN",775,7,11,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1122,1125,1212,1220,"MQ",3488,"N650AE",50,55,36,-8,-3,"AUS","DAL",189,3,11,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1125,1135,1558,1625,"CO",251,"N11656",213,230,174,-27,-10,"AUS","EWR",1504,7,32,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1128,1130,1242,1255,"WN",2293,"N306SW",194,205,176,-13,-2,"AUS","LAX",1242,4,14,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1130,1135,1607,1615,"WN",1404,"N352SW",157,160,137,-8,-5,"LAS","AUS",1090,4,16,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1132,1120,1229,1220,"WN",791,"N675AA",177,180,166,9,12,"AUS","LAS",1090,3,8,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1135,1115,1544,1553,"OH",5202,"N678CA",189,218,171,-9,20,"AUS","JFK",1522,6,12,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1137,1140,1311,1330,"WN",89,"N287WN",94,110,81,-19,-3,"AUS","BNA",756,5,8,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1141,1130,1234,1230,"AA",1717,"N491AA",53,60,37,4,11,"DFW","AUS",190,4,12,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1142,1151,1528,1555,"YV",7276,"N509MJ",166,184,148,-27,-9,"AUS","IAD",1297,5,13,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1148,1145,1345,1345,"WN",2031,"N398SW",177,180,166,0,3,"MCO","AUS",993,4,7,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1149,1145,1241,1235,"WN",684,"N253WN",52,50,39,6,4,"DAL","AUS",189,5,8,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1159,1140,1420,1415,"AA",2486,"N4YNAA",141,155,125,5,19,"AUS","ORD",978,6,10,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1159,1205,1610,1647,"B6",1062,"N187JB",191,222,169,-37,-6,"AUS","JFK",1522,5,17,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1204,1205,1342,1350,"9E",5745,"88949E",98,105,70,-8,-1,"AUS","MEM",559,6,22,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1205,1210,1233,1250,"WN",2205,"N482WN",88,100,78,-17,-5,"AUS","ELP",528,2,8,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1208,1210,1414,1410,"XE",308,"N11547",186,180,154,4,-2,"JAX","AUS",954,22,10,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1208,1215,1726,1735,"AA",1024,"N488AA",198,200,180,-9,-7,"SJC","AUS",1476,6,12,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1210,1105,1502,1420,"WN",1353,"N445WN",112,135,100,42,65,"PHX","AUS",872,3,9,0,"",0,42,0,0,0,0
2008,2,7,4,1215,1205,1437,1430,"WN",1121,"N795SW",82,85,67,7,10,"ELP","AUS",528,4,11,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1217,1225,1536,1605,"AA",1198,"N585AA",139,160,125,-29,-8,"AUS","RDU",1162,3,11,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1222,1220,1310,1310,"WN",2800,"N676SW",48,50,36,0,2,"AUS","DAL",189,2,10,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1222,1200,1605,1545,"XE",2366,"N14117",163,165,140,20,22,"AUS","CLE",1174,5,18,0,"",0,2,0,0,0,18
2008,2,7,4,1223,1055,1309,1140,"WN",1757,"N314SW",46,45,33,89,88,"AUS","HOU",148,3,10,0,"",0,0,0,45,0,44
2008,2,7,4,1227,1225,1330,1325,"AA",1526,"N4WSAA",63,60,39,5,2,"AUS","DFW",190,7,17,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1228,1230,1507,1515,"AA",1545,"N227AA",159,165,134,-8,-2,"ORD","AUS",978,5,20,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1234,1235,1337,1335,"AA",668,"N544AA",63,60,37,2,-1,"DFW","AUS",190,6,20,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1235,1237,1337,1334,"CO",1758,"N16647",62,57,32,3,-2,"AUS","IAH",140,10,20,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1238,1245,1329,1335,"MQ",3412,"N650AE",51,50,34,-6,-7,"DAL","AUS",189,2,15,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1249,1218,1538,1523,"EV",4744,"N755EV",109,125,91,15,31,"AUS","ATL",813,6,12,0,"",0,15,0,0,0,0
2008,2,7,4,1257,1300,1400,1400,"WN",684,"N253WN",63,60,47,0,-3,"AUS","HRL",273,3,13,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1301,1310,1750,1805,"AA",1308,"N4WRAA",169,175,154,-15,-9,"LAX","AUS",1242,3,12,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1306,1300,1349,1350,"WN",3241,"N378SW",43,50,33,-1,6,"DAL","AUS",189,3,7,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1308,1316,1629,1635,"US",227,"N158AW",141,139,119,-6,-8,"PHX","AUS",872,6,16,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1312,1315,1359,1412,"CO",1540,"N16632",47,57,30,-13,-3,"AUS","IAH",140,5,12,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1313,1315,1526,1540,"WN",2889,"N729SW",133,145,122,-14,-2,"BNA","AUS",756,3,8,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1318,1320,1615,1630,"WN",217,"N653SW",117,130,100,-15,-2,"DEN","AUS",775,4,13,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1319,1314,1514,1446,"EV",4882,"N854AS",175,152,152,28,5,"ATL","AUS",813,4,19,0,"",0,0,0,28,0,0
2008,2,7,4,1322,1325,1416,1425,"AA",418,"N491AA",54,60,39,-9,-3,"AUS","DFW",190,5,10,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1326,1310,1526,1508,"OH",5339,"N797CA",180,178,161,18,16,"CVG","AUS",958,6,13,0,"",0,16,0,2,0,0
2008,2,7,4,1329,1315,1412,1400,"WN",3407,"N348SW",43,45,31,12,14,"HOU","AUS",148,3,9,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1330,1335,1658,1646,"B6",1065,"N197JB",268,251,245,12,-5,"JFK","AUS",1522,3,20,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1333,1335,1430,1428,"CO",241,"N46625",57,53,33,2,-2,"IAH","AUS",140,7,17,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1334,1335,1530,1530,"9E",5742,"86989E",116,115,96,0,-1,"MEM","AUS",559,6,14,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1339,1340,1706,1723,"OO",4012,"N608SK",147,163,129,-17,-1,"SLC","AUS",1085,5,13,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1340,1340,1653,1705,"WN",557,"N788SA",133,145,116,-12,0,"AUS","MCO",993,6,11,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1346,1345,1650,1653,"OO",5974,"N756SK",124,128,94,-3,1,"DEN","AUS",775,3,27,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1346,1345,1444,1445,"AA",1587,"N401AA",58,60,40,-1,1,"DFW","AUS",190,5,13,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1349,1350,1441,1440,"WN",1344,"N469WN",52,50,40,1,-1,"AUS","DAL",189,2,10,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1356,1315,1852,1804,"B6",1264,"N274JB",236,229,209,48,41,"AUS","BOS",1698,5,22,0,"",0,0,0,12,0,36
2008,2,7,4,1402,1400,1447,1450,"WN",1295,"N472WN",45,50,34,-3,2,"DAL","AUS",189,4,7,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1405,1405,1503,1500,"MQ",3503,"N650AE",58,55,40,3,0,"AUS","DAL",189,3,15,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1409,1400,1528,1515,"XE",2,"N16178",79,75,60,13,9,"AUS","OKC",358,5,14,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1413,1410,1613,1625,"AA",1563,"N4YRAA",120,135,106,-12,3,"STL","AUS",722,4,10,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1414,1415,1506,1525,"WN",2031,"N398SW",172,190,158,-19,-1,"AUS","SAN",1164,3,11,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1416,1415,1521,1515,"AA",422,"N544AA",65,60,39,6,1,"AUS","DFW",190,11,15,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1416,1400,1558,1555,"OO",2932,"N699BR",102,115,87,3,16,"MCI","AUS",650,4,11,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1417,1415,1503,1505,"WN",3241,"N378SW",46,50,33,-2,2,"AUS","HOU",148,4,9,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1424,1425,1522,1525,"WN",2008,"N253WN",58,60,47,-3,-1,"HRL","AUS",273,4,7,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1424,1405,1709,1650,"AA",1053,"N453AA",165,165,140,19,19,"ORD","AUS",978,4,21,0,"",0,19,0,0,0,0
2008,2,7,4,1425,1430,1508,1520,"MQ",3446,"N624AE",43,50,32,-12,-5,"DAL","AUS",189,3,8,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1437,1435,1754,1747,"CO",317,"N16301",257,252,235,7,2,"EWR","AUS",1504,4,18,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1442,1430,1556,1547,"XE",612,"N11547",74,77,57,9,12,"AUS","MSY",445,5,12,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1443,1445,1535,1539,"CO",1541,"N14605",52,54,28,-4,-2,"IAH","AUS",140,4,20,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1446,1400,1734,1650,"WN",1663,"N641SW",228,230,215,44,46,"BWI","AUS",1342,4,9,0,"",0,44,0,0,0,0
2008,2,7,4,1451,1445,1611,1607,"XE",81,"N12195",80,82,64,4,6,"AUS","TUL",426,4,12,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1453,1454,1628,1630,"EV",4161,"N354CA",155,156,131,-2,-1,"ATL","AUS",813,7,17,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1454,1420,1607,1535,"WN",3407,"N348SW",133,135,119,32,34,"AUS","DEN",775,6,8,0,"",0,21,0,0,0,11
2008,2,7,4,1455,1455,1603,1612,"XE",224,"N17196",68,77,53,-9,0,"OKC","AUS",358,6,9,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1501,1455,1834,1855,"WN",1121,"N795SW",153,180,138,-21,6,"AUS","BWI",1342,4,11,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1520,1500,1826,1815,"WN",1110,"N385SW",126,135,113,11,20,"AUS","TPA",928,5,8,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1522,1520,1648,1655,"WN",1295,"N472WN",146,155,126,-7,2,"AUS","PHX",872,7,13,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1524,1450,1614,1545,"WN",1353,"N445WN",50,55,38,29,34,"AUS","DAL",189,4,8,0,"",0,0,0,0,0,29
2008,2,7,4,1526,1520,1657,1657,"US",644,"N164AW",151,157,129,0,6,"AUS","PHX",872,11,11,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1533,1520,1627,1615,"AA",559,"N512AA",54,55,36,12,13,"DFW","AUS",190,4,14,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1538,1520,1638,1620,"CO",1706,"N46625",60,60,33,18,18,"AUS","IAH",140,13,14,0,"",0,18,0,0,0,0
2008,2,7,4,1542,1516,1854,1825,"EV",4325,"N854AS",132,129,98,29,26,"AUS","ATL",813,17,17,0,"",0,26,0,3,0,0
2008,2,7,4,1542,1545,1642,1640,"CO",341,"N14629",60,55,30,2,-3,"IAH","AUS",140,5,25,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1543,1550,1637,1645,"MQ",3374,"N624AE",54,55,40,-8,-7,"AUS","DAL",189,2,12,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1545,1555,1705,1723,"XE",80,"N14198",80,88,61,-18,-10,"TUL","AUS",426,7,12,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1549,1550,1640,1645,"WN",2008,"N253WN",51,55,37,-5,-1,"AUS","DAL",189,3,11,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1550,1528,1927,1900,"OH",5026,"N797CA",157,152,136,27,22,"AUS","CVG",958,1,20,0,"",0,22,0,5,0,0
2008,2,7,4,1556,1505,1730,1650,"AA",1023,"N287AA",214,225,200,40,51,"AUS","SJC",1476,3,11,0,"",0,40,0,0,0,0
2008,2,7,4,1558,1525,1702,1625,"AA",1128,"N401AA",64,60,38,37,33,"AUS","DFW",190,12,14,0,"",0,33,0,4,0,0
2008,2,7,4,1601,1600,1858,1845,"AA",346,"N227AA",177,165,140,13,1,"AUS","ORD",978,13,24,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1605,1605,1826,1835,"WN",2976,"N729SW",141,150,125,-9,0,"AUS","MDW",972,6,10,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1605,1610,1650,1705,"MQ",3375,"N689EC",45,55,33,-15,-5,"DAL","AUS",189,5,7,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1607,1610,1746,1756,"9E",5747,"86989E",99,106,75,-10,-3,"AUS","MEM",559,5,19,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1611,1610,1655,1700,"WN",3419,"N353SW",44,50,34,-5,1,"DAL","AUS",189,3,7,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1611,1610,2050,2050,"WN",1321,"N723SW",159,160,145,0,1,"SAN","AUS",1164,3,11,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1614,1535,1658,1625,"WN",2980,"N630WN",44,50,34,33,39,"DAL","AUS",189,3,7,0,"",0,1,0,0,0,32
2008,2,7,4,1615,1615,1708,1715,"CO",1602,"N14605",53,60,30,-7,0,"AUS","IAH",140,8,15,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1619,1606,1926,1908,"F9",218,"N938FR",127,122,111,18,13,"DEN","AUS",775,5,11,0,"",0,8,0,8,0,2
2008,2,7,4,1621,1630,1814,1820,"OO",2933,"N699BR",113,110,97,-6,-9,"AUS","MCI",650,4,12,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1622,1620,1709,1705,"WN",2116,"N618WN",47,45,30,4,2,"HOU","AUS",148,3,14,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1623,1625,1715,1725,"AA",1215,"N3CXAA",52,60,35,-10,-2,"DFW","AUS",190,4,13,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1630,1640,2018,2038,"YV",7071,"N522LR",168,178,141,-20,-10,"AUS","IAD",1297,10,17,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1638,1635,1948,1940,"WN",2713,"N230WN",130,125,110,8,3,"PHX","AUS",872,3,17,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1642,1615,1817,1754,"EV",4315,"N706EV",155,159,132,23,27,"ATL","AUS",813,3,20,0,"",0,14,0,0,0,9
2008,2,7,4,1643,1645,1940,1951,"UA",1238,"N929UA",117,126,101,-11,-2,"DEN","AUS",775,4,12,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1647,1650,1736,1745,"WN",1404,"N352SW",49,55,37,-9,-3,"AUS","DAL",189,3,9,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1649,1655,1751,1816,"XE",224,"N17196",182,201,166,-25,-6,"AUS","ONT",1197,6,10,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1655,1700,2000,2011,"EV",4532,"N354CA",125,131,93,-11,-5,"AUS","ATL",813,19,13,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1703,1705,1900,1900,"AA",1646,"N4YRAA",117,115,102,0,-2,"AUS","STL",722,5,10,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1705,1655,1753,1745,"WN",217,"N653SW",48,50,36,8,10,"AUS","HOU",148,3,9,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1706,1700,1800,1805,"AA",463,"N512AA",54,65,37,-5,6,"AUS","DFW",190,6,11,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1709,1715,2151,2200,"CO",351,"N14629",222,225,186,-9,-6,"AUS","EWR",1504,9,27,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1715,1645,1816,1750,"WN",3067,"N630WN",61,65,47,26,30,"AUS","MAF",294,3,11,0,"",0,0,0,0,0,26
2008,2,7,4,1720,1720,1809,1815,"WN",3506,"N353SW",49,55,37,-6,0,"AUS","DAL",189,3,9,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1724,1730,1816,1825,"MQ",3400,"N689EC",52,55,37,-9,-6,"AUS","DAL",189,2,13,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1728,1724,2015,2003,"OO",5975,"N756SK",167,159,142,12,4,"AUS","ORD",978,15,10,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1730,1735,2046,2155,"OH",5203,"N678CA",256,320,227,-69,-5,"JFK","AUS",1522,5,24,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1731,1730,2139,2213,"B6",1068,"N197JB",188,223,167,-34,1,"AUS","JFK",1522,5,16,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1735,1738,1846,1855,"UA",509,"N823UA",131,137,113,-9,-3,"AUS","DEN",775,8,10,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1739,1745,2214,2229,"AA",1622,"N3CFAA",155,164,141,-15,-6,"SNA","AUS",1209,4,10,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1741,1725,1848,1835,"WN",2116,"N618WN",67,70,53,13,16,"AUS","LBB",341,2,12,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1741,1745,1841,1850,"WN",1352,"N211WN",60,65,48,-9,-4,"LBB","AUS",341,4,8,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1744,1745,2022,2030,"AA",2293,"N532AA",158,165,135,-8,-1,"ORD","AUS",978,4,19,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1745,1755,1849,1902,"XE",315,"N14198",124,127,99,-13,-10,"AUS","ABQ",619,15,10,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1745,1745,2228,2227,"XE",4,"N11192",163,162,148,1,0,"ONT","AUS",1197,8,7,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1745,1745,1842,1840,"MQ",3422,"N662EH",57,55,34,2,0,"DAL","AUS",189,3,20,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1747,1745,2047,2030,"YV",7281,"N505MJ",240,225,211,17,2,"IAD","AUS",1297,4,25,0,"",0,17,0,0,0,0
2008,2,7,4,1750,1745,2018,2010,"WN",1093,"N670SW",88,85,70,8,5,"ELP","AUS",528,8,10,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1751,1735,1850,1835,"AA",479,"N401AA",59,60,35,15,16,"DFW","AUS",190,5,19,0,"",0,8,0,0,0,7
2008,2,7,4,1752,1645,1922,1828,"XE",600,"N15555",90,103,76,54,67,"MSY","AUS",445,4,10,0,"",0,54,0,0,0,0
2008,2,7,4,1755,1735,1852,1825,"WN",1127,"N727SW",57,50,36,27,20,"DAL","AUS",189,3,18,0,"",0,17,0,7,0,3
2008,2,7,4,1757,1755,2007,2005,"OO",4131,"N608SK",190,190,170,2,2,"AUS","SLC",1085,8,12,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1801,1720,1828,1800,"WN",1663,"N641SW",87,100,73,28,41,"AUS","ELP",528,3,11,0,"",0,0,0,0,0,28
2008,2,7,4,1801,1735,2035,2015,"AA",2402,"N453AA",154,160,139,20,26,"AUS","ORD",978,4,11,0,"",0,0,0,9,0,11
2008,2,7,4,1803,1805,1909,1910,"AA",766,"N3CXAA",66,65,36,-1,-2,"AUS","DFW",190,20,10,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1803,1805,1908,1905,"AA",563,"N4WYAA",65,60,39,3,-2,"DFW","AUS",190,6,20,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1814,1820,2001,2005,"AA",1703,"N488AA",227,225,209,-4,-6,"AUS","SJC",1476,5,13,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1818,1815,1922,1910,"CO",1603,"N73251",64,55,28,12,3,"IAH","AUS",140,5,31,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1820,1735,2329,2255,"AA",502,"N287AA",189,200,174,34,45,"SJC","AUS",1476,5,10,0,"",0,8,0,0,0,26
2008,2,7,4,1823,1823,1952,2000,"US",224,"N158AW",149,157,123,-8,0,"AUS","PHX",872,16,10,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1828,1830,1925,1929,"CO",620,"N16301",57,59,30,-4,-2,"AUS","IAH",140,14,13,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1833,1830,1916,1920,"WN",2627,"N514SW",43,50,33,-4,3,"DAL","AUS",189,3,7,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1839,1845,1943,1945,"AA",1113,"N4WSAA",64,60,37,-2,-6,"DFW","AUS",190,6,21,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1839,1840,2018,2011,"DL",693,"N901DE",159,151,135,7,-1,"ATL","AUS",813,6,18,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1840,1845,1944,2005,"AA",427,"N4WRAA",184,200,170,-21,-5,"AUS","LAX",1242,5,9,0,"",0,NA,NA,NA,NA,NA
